0.0249999999979058,0.0249999999979058,-0.000012
0.0249999999979058,0.075,0.009870
0.0249999999979058,0.125,0.019110
0.0249999999979058,0.175,0.026518
0.0249999999979058,0.225,0.029019
0.0249999999979058,0.275,0.024463
0.0249999999979058,0.325,0.012718
0.0249999999979058,0.375,-0.004461
0.0249999999979058,0.425,-0.023828
0.0249999999979058,0.475,-0.041412
0.0249999999979058,0.525,-0.052987
0.0249999999979058,0.575,-0.055197
0.0249999999979058,0.625,-0.047341
0.0249999999979058,0.675,-0.030972
0.0249999999979058,0.725,-0.008171
0.0249999999979058,0.775,0.017344
0.0249999999979058,0.825,0.037717
0.0249999999979058,0.875,0.043383
0.0249999999979058,0.925,0.030434
0.0249999999979058,0.975000000062809,0.004753
0.075,0.0249999999979058,0.009421
0.075,0.075,0.024672
0.075,0.125,0.041994
0.075,0.175,0.055165
0.075,0.225,0.058173
0.075,0.275,0.047270
0.075,0.325,0.022153
0.075,0.375,-0.013506
0.075,0.425,-0.053096
0.075,0.475,-0.088204
0.075,0.525,-0.110451
0.075,0.575,-0.114044
0.075,0.625,-0.097264
0.075,0.675,-0.062150
0.075,0.725,-0.014435
0.075,0.775,0.035049
0.075,0.825,0.070746
0.075,0.875,0.078401
0.075,0.925,0.054016
0.075,0.97500000006281,0.007933
0.125,0.0249999999979058,0.018760
0.125,0.075,0.041398
0.125,0.125,0.061039
0.125,0.175,0.073822
0.125,0.225,0.073387
0.125,0.275,0.055611
0.125,0.325,0.020568
0.125,0.375,-0.027068
0.125,0.425,-0.078476
0.125,0.475,-0.122637
0.125,0.525,-0.149485
0.125,0.575,-0.152308
0.125,0.625,-0.128297
0.125,0.675,-0.080052
0.125,0.725,-0.018202
0.125,0.775,0.039822
0.125,0.825,0.076569
0.125,0.875,0.081757
0.125,0.925,0.055510
0.125,0.97500000006281,0.008223
0.175,0.0249999999979058,0.026331
0.175,0.075,0.054798
0.175,0.125,0.073126
0.175,0.175,0.079341
0.175,0.225,0.071327
0.175,0.275,0.046735
0.175,0.325,0.006470
0.175,0.375,-0.044326
0.175,0.425,-0.096591
0.175,0.475,-0.139736
0.175,0.525,-0.164404
0.175,0.575,-0.163709
0.175,0.625,-0.135254
0.175,0.675,-0.084549
0.175,0.725,-0.025837
0.175,0.775,0.023403
0.175,0.825,0.050929
0.175,0.875,0.053778
0.175,0.925,0.036057
0.175,0.97500000006281,0.005331
0.225,0.0249999999979058,0.028891
0.225,0.075,0.058066
0.225,0.125,0.072957
0.225,0.175,0.070540
0.225,0.225,0.052757
0.225,0.275,0.022277
0.225,0.325,-0.018060
0.225,0.375,-0.063006
0.225,0.425,-0.105558
0.225,0.475,-0.138272
0.225,0.525,-0.153917
0.225,0.575,-0.147498
0.225,0.625,-0.120226
0.225,0.675,-0.081161
0.225,0.725,-0.042844
0.225,0.775,-0.014625
0.225,0.825,0.000548
0.225,0.875,0.005108
0.225,0.925,0.003630
0.225,0.97500000006281,-0.000448
0.275,0.0249999999979058,0.024515
0.275,0.075,0.047203
0.275,0.125,0.055571
0.275,0.175,0.046258
0.275,0.225,0.021441
0.275,0.275,-0.011961
0.275,0.325,-0.047193
0.275,0.375,-0.079326
0.275,0.425,-0.104660
0.275,0.475,-0.119732
0.275,0.525,-0.121514
0.275,0.575,-0.110641
0.275,0.625,-0.093431
0.275,0.675,-0.078351
0.275,0.725,-0.069761
0.275,0.775,-0.065591
0.275,0.825,-0.060434
0.275,0.875,-0.049678
0.275,0.925,-0.031477
0.275,0.975000000062809,-0.007210
0.325,0.0249999999979058,0.012982
0.325,0.075,0.022187
0.325,0.125,0.020609
0.325,0.175,0.006546
0.325,0.225,-0.018569
0.325,0.275,-0.048111
0.325,0.325,-0.073228
0.325,0.375,-0.088771
0.325,0.425,-0.093421
0.325,0.475,-0.087984
0.325,0.525,-0.076636
0.325,0.575,-0.067481
0.325,0.625,-0.068590
0.325,0.675,-0.081858
0.325,0.725,-0.101092
0.325,0.775,-0.115655
0.325,0.825,-0.115873
0.325,0.875,-0.097058
0.325,0.925,-0.060595
0.325,0.97500000006281,-0.012435
0.375,0.0249999999979058,-0.004042
0.375,0.075,-0.013348
0.375,0.125,-0.026870
0.375,0.175,-0.044056
0.375,0.225,-0.062983
0.375,0.275,-0.080010
0.375,0.325,-0.089712
0.375,0.375,-0.087236
0.375,0.425,-0.072146
0.375,0.475,-0.050482
0.375,0.525,-0.033977
0.375,0.575,-0.034412
0.375,0.625,-0.055734
0.375,0.675,-0.091301
0.375,0.725,-0.127833
0.375,0.775,-0.151489
0.375,0.825,-0.152353
0.375,0.875,-0.126786
0.375,0.925,-0.078009
0.375,0.975000000062809,-0.014763
0.425,0.0249999999979058,-0.023331
0.425,0.075,-0.052758
0.425,0.125,-0.078068
0.425,0.175,-0.096378
0.425,0.225,-0.105409
0.425,0.275,-0.104555
0.425,0.325,-0.094090
0.425,0.375,-0.073223
0.425,0.425,-0.044464
0.425,0.475,-0.018156
0.425,0.525,-0.008051
0.425,0.575,-0.022019
0.425,0.625,-0.057080
0.425,0.675,-0.101778
0.425,0.725,-0.141772
0.425,0.775,-0.164591
0.425,0.825,-0.162461
0.425,0.875,-0.133331
0.425,0.925,-0.080944
0.425,0.97500000006281,-0.014297
0.475,0.0249999999979058,-0.040805
0.475,0.075,-0.087729
0.475,0.125,-0.122302
0.475,0.175,-0.139502
0.475,0.225,-0.137908
0.475,0.275,-0.119306
0.475,0.325,-0.088143
0.475,0.375,-0.051623
0.475,0.425,-0.019341
0.475,0.475,-0.001834
0.475,0.525,-0.005951
0.475,0.575,-0.030638
0.475,0.625,-0.068112
0.475,0.675,-0.107625
0.475,0.725,-0.138591
0.475,0.775,-0.152772
0.475,0.825,-0.145599
0.475,0.875,-0.116675
0.475,0.925,-0.069646
0.475,0.97500000006281,-0.011703
0.525,0.0249999999979058,-0.052429
0.525,0.075,-0.110130
0.525,0.125,-0.149239
0.525,0.175,-0.163841
0.525,0.225,-0.153387
0.525,0.275,-0.121515
0.525,0.325,-0.076907
0.525,0.375,-0.034350
0.525,0.425,-0.008926
0.525,0.475,-0.006959
0.525,0.525,-0.024348
0.525,0.575,-0.052074
0.525,0.625,-0.081223
0.525,0.675,-0.104955
0.525,0.725,-0.118653
0.525,0.775,-0.119620
0.525,0.825,-0.107006
0.525,0.875,-0.081948
0.525,0.925,-0.047453
0.525,0.975000000062809,-0.007538
0.575,0.0249999999979058,-0.055155
0.575,0.075,-0.113904
0.575,0.125,-0.151708
0.575,0.175,-0.163064
0.575,0.225,-0.147510
0.575,0.275,-0.111220
0.575,0.325,-0.067753
0.575,0.375,-0.033935
0.575,0.425,-0.021769
0.575,0.475,-0.031490
0.575,0.525,-0.053198
0.575,0.575,-0.074988
0.575,0.625,-0.088918
0.575,0.675,-0.092235
0.575,0.725,-0.085975
0.575,0.775,-0.072899
0.575,0.825,-0.055984
0.575,0.875,-0.037767
0.575,0.925,-0.019827
0.575,0.975000000062809,-0.002410
0.625,0.0249999999979058,-0.047635
0.625,0.075,-0.096870
0.625,0.125,-0.127679
0.625,0.175,-0.135443
0.625,0.225,-0.121064
0.625,0.275,-0.093850
0.625,0.325,-0.068117
0.625,0.375,-0.054853
0.625,0.425,-0.056333
0.625,0.475,-0.068121
0.625,0.525,-0.082306
0.625,0.575,-0.090133
0.625,0.625,-0.086017
0.625,0.675,-0.069921
0.625,0.725,-0.046463
0.625,0.775,-0.022336
0.625,0.825,-0.003642
0.625,0.875,0.006177
0.625,0.925,0.007281
0.625,0.97500000006281,0.002569
0.675,0.0249999999979058,-0.030759
0.675,0.075,-0.061613
0.675,0.125,-0.080618
0.675,0.175,-0.085923
0.675,0.225,-0.081933
0.675,0.275,-0.077820
0.675,0.325,-0.080733
0.675,0.375,-0.090477
0.675,0.425,-0.101193
0.675,0.475,-0.107105
0.675,0.525,-0.105100
0.675,0.575,-0.093423
0.675,0.625,-0.071175
0.675,0.675,-0.040237
0.675,0.725,-0.006262
0.675,0.775,0.022827
0.675,0.825,0.039862
0.675,0.875,0.041399
0.675,0.925,0.028547
0.675,0.975000000062809,0.005961
0.725,0.0249999999979058,-0.007978
0.725,0.075,-0.014853
0.725,0.125,-0.019935
0.725,0.175,-0.027210
0.725,0.225,-0.042568
0.725,0.275,-0.068600
0.725,0.325,-0.100147
0.725,0.375,-0.127262
0.725,0.425,-0.141408
0.725,0.475,-0.138153
0.725,0.525,-0.118164
0.725,0.575,-0.086176
0.725,0.625,-0.047702
0.725,0.675,-0.007520
0.725,0.725,0.029122
0.725,0.775,0.056049
0.725,0.825,0.067929
0.725,0.875,0.062222
0.725,0.925,0.040091
0.725,0.97500000006281,0.007022
0.775,0.0249999999979058,0.015631
0.775,0.075,0.033020
0.775,0.125,0.038487
0.775,0.175,0.023608
0.775,0.225,-0.013494
0.775,0.275,-0.064690
0.775,0.325,-0.115116
0.775,0.375,-0.151083
0.775,0.425,-0.164292
0.775,0.475,-0.152567
0.775,0.525,-0.119262
0.775,0.575,-0.072503
0.775,0.625,-0.022692
0.775,0.675,0.021486
0.775,0.725,0.054738
0.775,0.775,0.074259
0.775,0.825,0.078476
0.775,0.875,0.066741
0.775,0.925,0.040831
0.775,0.97500000006281,0.006457
0.825,0.0249999999979058,0.034978
0.825,0.075,0.068482
0.825,0.125,0.076522
0.825,0.175,0.052172
0.825,0.225,0.001291
0.825,0.275,-0.060327
0.825,0.325,-0.115790
0.825,0.375,-0.152080
0.825,0.425,-0.162047
0.825,0.475,-0.145192
0.825,0.525,-0.106646
0.825,0.575,-0.055461
0.825,0.625,-0.003092
0.825,0.675,0.039605
0.825,0.725,0.066497
0.825,0.775,0.076959
0.825,0.825,0.072943
0.825,0.875,0.057080
0.825,0.925,0.033089
0.825,0.97500000006281,0.005470
0.875,0.0249999999979058,0.043152
0.875,0.075,0.078801
0.875,0.125,0.082865
0.875,0.175,0.054467
0.875,0.225,0.005063
0.875,0.275,-0.050284
0.875,0.325,-0.097828
0.875,0.375,-0.127291
0.875,0.425,-0.133382
0.875,0.475,-0.116340
0.875,0.525,-0.081438
0.875,0.575,-0.037040
0.875,0.625,0.007288
0.875,0.675,0.042402
0.875,0.725,0.062143
0.875,0.775,0.065363
0.875,0.825,0.055658
0.875,0.875,0.039249
0.875,0.925,0.021566
0.875,0.97500000006281,0.004435
0.925,0.0249999999979058,0.032237
0.925,0.075,0.057188
0.925,0.125,0.057383
0.925,0.175,0.037114
0.925,0.225,0.004749
0.925,0.275,-0.030547
0.925,0.325,-0.060406
